x,y_final
214.554688,29.4237853868832
215.65625,-35.4179238777418
216.756836,195.254940951506
217.857422,260.010639634238
218.958008,305.082369665863
220.057617,293.934450780723
221.158203,345.722087069396
222.257812,361.547855398945
223.357422,413.679747205228
224.457031,504.504535646965
225.556641,521.640654792454
226.655273,654.253683091853
227.754883,692.652927661272
228.853516,731.2281978878
229.952148,707.971888861107
231.050781,596.325703815213
232.148438,440.528987839439
233.24707,516.192167234572
234.344727,626.821812156873
235.442383,557.283003508227
236.540039,416.81328710327
237.637695,493.270440367473
238.734375,614.737609844593
239.832031,552.356543996621
240.928711,492.42320167797
242.025391,421.089451031158
243.12207,390.506278534464
244.217773,340.796256879792
245.314453,300.449453162497
246.410156,418.845698464335
247.505859,481.332874983534
248.601562,556.972730706956
249.697266,438.470707518534
250.791992,445.283618068422
251.887695,366.618558695375
252.982422,308.557797575104
254.077148,249.619441294793
255.170898,262.35473738187
256.265625,358.142226457424
257.360352,418.951950237879
258.454102,408.633070785035
259.547852,303.245156067174
260.641602,224.432940577434
261.734375,189.514109885472
262.828125,236.669430857752
263.920898,279.061528932872
265.014648,268.544688328849
266.107422,204.560136760442
267.199219,206.63951619223
268.291992,164.631312719664
269.383789,217.622136308703
270.476562,171.556114400056
271.568359,138.472625203026
272.660156,33.0645742738913
273.750977,58.4789725069989
274.842773,53.1075081955401
275.933594,7.69827158558421
277.024414,-5.53294142950194
278.115234,89.8823807082861
279.206055,137.418436702259
280.296875,200.729595585275
281.386719,205.760312754586
282.477539,114.707533831919
283.567383,16.8016473367882
284.657227,76.6311094595394
285.746094,149.205484862676
286.835938,239.13770312809
287.924805,238.728130469058
289.013672,272.582455176623
290.102539,280.056943086443
291.191406,474.228395075784
292.280273,643.972212622704
293.368164,758.090779320248
294.457031,797.541964558326
295.544922,927.748882678014
296.632812,1347.42280776681
297.719727,1775.7912852059
298.807617,1805.71875469184
